Date,InvoiceLineId,InvoiceId,TrackId,Track,UnitPrice,Quantity,Revenue,GenreId,Genre,CustomerId,Customer,Country,EmployeeId,EmployeeName
"2021-12-18 00:00:00",449,82,2732,"Anyway, Anyhow, Anywhere",0.99,1,0.99,1,Rock,28,"Julia Barnett",USA,5,"Steve Johnson"
"2021-12-18 00:00:00",450,82,2741,"Pinball Wizard",0.99,1,0.99,1,Rock,28,"Julia Barnett",USA,5,"Steve Johnson"
"2021-12-18 00:00:00",451,82,2750,"You Better You Bet",0.99,1,0.99,1,Rock,28,"Julia Barnett",USA,5,"Steve Johnson"
"2021-12-18 00:00:00",452,82,2759,"Música No Ar",0.99,1,0.99,7,Latin,28,"Julia Barnett",USA,5,"Steve Johnson"
"2021-12-18 00:00:00",453,82,2768,Você,0.99,1,0.99,7,Latin,28,"Julia Barnett",USA,5,"Steve Johnson"
"2021-12-26 00:00:00",454,83,2782,"Go Back",0.99,1,0.99,4,"Alternative & Punk",42,"Wyatt Girard",France,3,"Jane Peacock"
"2022-01-08 00:00:00",455,84,2783,"Prá Dizer Adeus",0.99,1,0.99,4,"Alternative & Punk",43,"Isabelle Mercier",France,3,"Jane Peacock"
"2022-01-08 00:00:00",456,84,2784,Família,0.99,1,0.99,4,"Alternative & Punk",43,"Isabelle Mercier",France,3,"Jane Peacock"
"2022-01-08 00:00:00",457,85,2786,"O Pulso",0.99,1,0.99,4,"Alternative & Punk",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-01-08 00:00:00",458,85,2788,"Nem 5 Minutos Guardados",0.99,1,0.99,4,"Alternative & Punk",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-01-09 00:00:00",459,86,2790,Palavras,0.99,1,0.99,4,"Alternative & Punk",47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-01-09 00:00:00",460,86,2792,"A Melhor Forma",0.99,1,0.99,4,"Alternative & Punk",47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-01-09 00:00:00",461,86,2794,"32 Dentes",0.99,1,0.99,4,"Alternative & Punk",47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-01-09 00:00:00",462,86,2796,"Não Vou Lutar",0.99,1,0.99,4,"Alternative & Punk",47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-01-10 00:00:00",463,87,2800,"Querem Meu Sangue",0.99,1,0.99,4,"Alternative & Punk",51,"Joakim Johansson",Sweden,5,"Steve Johnson"
"2022-01-10 00:00:00",464,87,2804,"Lugar Nenhum",0.99,1,0.99,4,"Alternative & Punk",51,"Joakim Johansson",Sweden,5,"Steve Johnson"
"2022-01-10 00:00:00",465,87,2808,Domingo,0.99,1,0.99,4,"Alternative & Punk",51,"Joakim Johansson",Sweden,5,"Steve Johnson"
"2022-01-10 00:00:00",466,87,2812,"Era Uma Vez",0.99,1,0.99,4,"Alternative & Punk",51,"Joakim Johansson",Sweden,5,"Steve Johnson"
"2022-01-10 00:00:00",467,87,2816,"Toda Cor",0.99,1,0.99,4,"Alternative & Punk",51,"Joakim Johansson",Sweden,5,"Steve Johnson"
"2022-01-10 00:00:00",468,87,2820,"Occupation / Precipice",1.99,1,1.99,19,"TV Shows",51,"Joakim Johansson",Sweden,5,"Steve Johnson"
"2022-01-13 00:00:00",469,88,2826,Hero,1.99,1,1.99,18,"Science Fiction",57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",470,88,2832,"The Woman King",1.99,1,1.99,18,"Science Fiction",57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",471,88,2838,"Crossroads, Pt. 2",1.99,1,1.99,20,"Sci Fi & Fantasy",57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",472,88,2844,"Better Halves",1.99,1,1.99,21,Drama,57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",473,88,2850,"The Fix",1.99,1,1.99,21,Drama,57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",474,88,2856,Parasite,1.99,1,1.99,21,Drama,57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",475,88,2862,"The Glass Ballerina",1.99,1,1.99,21,Drama,57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",476,88,2868,Walkabout,1.99,1,1.99,19,"TV Shows",57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-13 00:00:00",477,88,2874,"I Do",1.99,1,1.99,19,"TV Shows",57,"Luis Rojas",Chile,5,"Steve Johnson"
"2022-01-18 00:00:00",478,89,2883,Solitary,1.99,1,1.99,19,"TV Shows",7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",479,89,2892,"Fire + Water",1.99,1,1.99,21,Drama,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",480,89,2901,Homecoming,1.99,1,1.99,19,"TV Shows",7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",481,89,2910,Dave,1.99,1,1.99,19,"TV Shows",7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",482,89,2919,"Born to Run",1.99,1,1.99,19,"TV Shows",7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",483,89,2928,One,0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",484,89,2937,"Love Is Blindness",0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",485,89,2946,"When I Look At The World",0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",486,89,2955,"Everlasting Love",0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",487,89,2964,Vertigo,0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",488,89,2973,"Original Of The Species",0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",489,89,2982,Miami,0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",490,89,2991,"All Along The Watchtower",0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-18 00:00:00",491,89,3000,"God Part II",0.99,1,0.99,1,Rock,7,"Astrid Gruber",Austria,5,"Steve Johnson"
"2022-01-26 00:00:00",492,90,3014,Desire,0.99,1,0.99,1,Rock,21,"Kathy Chase",USA,5,"Steve Johnson"
"2022-02-08 00:00:00",493,91,3015,"When Love Comes To Town",0.99,1,0.99,1,Rock,22,"Heather Leacock",USA,4,"Margaret Park"
"2022-02-08 00:00:00",494,91,3016,"Angel Of Harlem",0.99,1,0.99,1,Rock,22,"Heather Leacock",USA,4,"Margaret Park"
"2022-02-08 00:00:00",495,92,3018,"Sunday Bloody Sunday",0.99,1,0.99,1,Rock,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-02-08 00:00:00",496,92,3020,"New Year's Day",0.99,1,0.99,1,Rock,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-02-09 00:00:00",497,93,3022,"Drowning Man",0.99,1,0.99,1,Rock,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-02-09 00:00:00",498,93,3024,"Two Hearts Beat As One",0.99,1,0.99,1,Rock,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-02-09 00:00:00",499,93,3026,Surrender,0.99,1,0.99,1,Rock,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-02-09 00:00:00",500,93,3028,Zooropa,0.99,1,0.99,1,Rock,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-02-10 00:00:00",501,94,3032,"Stay (Faraway, So Close!)",0.99,1,0.99,1,Rock,30,"Edward Francis",Canada,3,"Jane Peacock"
"2022-02-10 00:00:00",502,94,3036,"Dirty Day",0.99,1,0.99,1,Rock,30,"Edward Francis",Canada,3,"Jane Peacock"
"2022-02-10 00:00:00",503,94,3040,"I Would Do For You",0.99,1,0.99,8,Reggae,30,"Edward Francis",Canada,3,"Jane Peacock"
"2022-02-10 00:00:00",504,94,3044,"Wear You To The Ball",0.99,1,0.99,8,Reggae,30,"Edward Francis",Canada,3,"Jane Peacock"
"2022-02-10 00:00:00",505,94,3048,"C'est La Vie",0.99,1,0.99,8,Reggae,30,"Edward Francis",Canada,3,"Jane Peacock"
"2022-02-10 00:00:00",506,94,3052,"Where Have All The Good Times Gone?",0.99,1,0.99,1,Rock,30,"Edward Francis",Canada,3,"Jane Peacock"
"2022-02-13 00:00:00",507,95,3058,"Dancing In The Street",0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",508,95,3064,Eruption,0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",509,95,3070,Jump,0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",510,95,3076,"Right Now",0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",511,95,3082,Eruption,0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",512,95,3088,"Feel Your Love Tonight",0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",513,95,3094,"One I Want",0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",514,95,3100,"Year to the Day",0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-13 00:00:00",515,95,3106,"Big Machine",0.99,1,0.99,1,Rock,36,"Hannah Schneider",Germany,5,"Steve Johnson"
"2022-02-18 00:00:00",516,96,3115,"Dirty Little Thing",0.99,1,0.99,1,Rock,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",517,96,3124,"So Por Amor",0.99,1,0.99,7,Latin,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",518,96,3133,"Here I Go Again",0.99,1,0.99,3,Metal,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",519,96,3142,"The Deeper The Love",0.99,1,0.99,3,Metal,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",520,96,3151,"Seu Balancê",0.99,1,0.99,7,Latin,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",521,96,3160,"Sapopemba e Maxambomba",0.99,1,0.99,7,Latin,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",522,96,3169,"The Man Behind the Curtain",1.99,1,1.99,21,Drama,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",523,96,3178,"The Dundies",1.99,1,1.99,19,"TV Shows",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",524,96,3187,"Christmas Party",1.99,1,1.99,19,"TV Shows",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",525,96,3196,"Michael's Birthday",1.99,1,1.99,19,"TV Shows",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",526,96,3205,Diwali,1.99,1,1.99,19,"TV Shows",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",527,96,3214,"Phyllis's Wedding",1.99,1,1.99,22,Comedy,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",528,96,3223,"How to Stop an Exploding Man",1.99,1,1.99,21,Drama,45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-18 00:00:00",529,96,3232,"The Long Patrol",1.99,1,1.99,20,"Sci Fi & Fantasy",45,"Ladislav Kovács",Hungary,3,"Jane Peacock"
"2022-02-26 00:00:00",530,97,3246,"Baltar's Escape",1.99,1,1.99,20,"Sci Fi & Fantasy",59,"Puja Srivastava",India,3,"Jane Peacock"
"2022-03-11 00:00:00",531,98,3247,"Experiment In Terra",1.99,1,1.99,20,"Sci Fi & Fantasy",1,"Luís Gonçalves",Brazil,3,"Jane Peacock"
"2022-03-11 00:00:00",532,98,3248,"Take the Celestra",1.99,1,1.99,20,"Sci Fi & Fantasy",1,"Luís Gonçalves",Brazil,3,"Jane Peacock"
"2022-03-11 00:00:00",533,99,3250,Pilot,1.99,1,1.99,19,"TV Shows",3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-03-11 00:00:00",534,99,3252,"Through the Looking Glass, Pt. 1",1.99,1,1.99,21,Drama,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-03-12 00:00:00",535,100,3254,"#9 Dream",0.99,1,0.99,9,Pop,5,"František Wichterlová","Czech Republic",4,"Margaret Park"
"2022-03-12 00:00:00",536,100,3256,"Give Peace a Chance",0.99,1,0.99,9,Pop,5,"František Wichterlová","Czech Republic",4,"Margaret Park"
"2022-03-12 00:00:00",537,100,3258,"Whatever Gets You Thru the Night",0.99,1,0.99,9,Pop,5,"František Wichterlová","Czech Republic",4,"Margaret Park"
"2022-03-12 00:00:00",538,100,3260,"Gimme Some Truth",0.99,1,0.99,9,Pop,5,"František Wichterlová","Czech Republic",4,"Margaret Park"
"2022-03-13 00:00:00",539,101,3264,"Jealous Guy",0.99,1,0.99,9,Pop,9,"Kara Nielsen",Denmark,4,"Margaret Park"
"2022-03-13 00:00:00",540,101,3268,"Beautiful Boy",0.99,1,0.99,9,Pop,9,"Kara Nielsen",Denmark,4,"Margaret Park"
"2022-03-13 00:00:00",541,101,3272,"Gimme Some Truth",0.99,1,0.99,9,Pop,9,"Kara Nielsen",Denmark,4,"Margaret Park"
"2022-03-13 00:00:00",542,101,3276,"Sympton of the Universe",0.99,1,0.99,1,Rock,9,"Kara Nielsen",Denmark,4,"Margaret Park"
"2022-03-13 00:00:00",543,101,3280,"War Pigs",0.99,1,0.99,1,Rock,9,"Kara Nielsen",Denmark,4,"Margaret Park"
"2022-03-13 00:00:00",544,101,3284,"Never Say Die",0.99,1,0.99,1,Rock,9,"Kara Nielsen",Denmark,4,"Margaret Park"
"2022-03-16 00:00:00",545,102,3290,"The Zoo",0.99,1,0.99,1,Rock,15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",546,102,3296,"I Can't Explain",0.99,1,0.99,1,Rock,15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",547,102,3302,"Put Your Head Out",0.99,1,0.99,17,"Hip Hop/Rap",15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",548,102,3308,"Danny Boy, Danny Boy",0.99,1,0.99,17,"Hip Hop/Rap",15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",549,102,3314,"One For The Road",0.99,1,0.99,17,"Hip Hop/Rap",15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",550,102,3320,"Chapa o Coco",0.99,1,0.99,15,Electronica/Dance,15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",551,102,3326,"Todo o Carnaval tem seu Fim",0.99,1,0.99,15,Electronica/Dance,15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",552,102,3332,"Funk de Bamba",0.99,1,0.99,15,Electronica/Dance,15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-16 00:00:00",553,102,3338,"The Beginning of the End",1.99,1,1.99,21,Drama,15,"Jennifer Peterson",Canada,3,"Jane Peacock"
"2022-03-21 00:00:00",554,103,3347,"Meet Kevin Johnson",1.99,1,1.99,19,"TV Shows",24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",555,103,3356,"Muita Bobeira",0.99,1,0.99,7,Latin,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",556,103,3365,"Say Hello 2 Heaven",0.99,1,0.99,23,Alternative,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",557,103,3374,"All Night Thing",0.99,1,0.99,23,Alternative,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",558,103,3383,"Scar On the Sky",0.99,1,0.99,23,Alternative,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",559,103,3392,"Until We Fall",0.99,1,0.99,23,Alternative,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",560,103,3401,"Show Me How to Live (Live at the Quart Festival)",0.99,1,0.99,23,Alternative,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",561,103,3410,"The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound",0.99,1,0.99,24,Classical,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",562,103,3419,"Requiem, Op.48: 4. Pie Jesu",0.99,1,0.99,24,Classical,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",563,103,3428,"Branch Closing",1.99,1,1.99,22,Comedy,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",564,103,3437,"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",0.99,1,0.99,24,Classical,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",565,103,3446,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",0.99,1,0.99,24,Classical,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",566,103,3455,Rehab,0.99,1,0.99,14,R&B/Soul,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-21 00:00:00",567,103,3464,"He Can Only Hold Her",0.99,1,0.99,14,R&B/Soul,24,"Frank Ralston",USA,3,"Jane Peacock"
"2022-03-29 00:00:00",568,104,3478,Slowness,0.99,1,0.99,23,Alternative,38,"Niklas Schröder",Germany,3,"Jane Peacock"
"2022-04-11 00:00:00",569,105,3479,"Prometheus Overture, Op. 43",0.99,1,0.99,24,Classical,39,"Camille Bernard",France,4,"Margaret Park"
"2022-04-11 00:00:00",570,105,3480,"Sonata for Solo Violin: IV: Presto",0.99,1,0.99,24,Classical,39,"Camille Bernard",France,4,"Margaret Park"
"2022-04-11 00:00:00",571,106,3482,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",0.99,1,0.99,24,Classical,41,"Marc Dubois",France,5,"Steve Johnson"
"2022-04-11 00:00:00",572,106,3484,"Adios nonino",0.99,1,0.99,24,Classical,41,"Marc Dubois",France,5,"Steve Johnson"
"2022-04-12 00:00:00",573,107,3486,"Act IV, Symphony",0.99,1,0.99,24,Classical,43,"Isabelle Mercier",France,3,"Jane Peacock"
"2022-04-12 00:00:00",574,107,3488,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",0.99,1,0.99,24,Classical,43,"Isabelle Mercier",France,3,"Jane Peacock"
"2022-04-12 00:00:00",575,107,3490,"Partita in E Major, BWV 1006A: I. Prelude",0.99,1,0.99,24,Classical,43,"Isabelle Mercier",France,3,"Jane Peacock"
"2022-04-12 00:00:00",576,107,3492,"Sing Joyfully",0.99,1,0.99,24,Classical,43,"Isabelle Mercier",France,3,"Jane Peacock"
"2022-04-13 00:00:00",577,108,3496,"Étude 1, In C Major - Preludio (Presto) - Liszt",0.99,1,0.99,24,Classical,47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-04-13 00:00:00",578,108,3500,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",0.99,1,0.99,24,Classical,47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-04-13 00:00:00",579,108,1,"For Those About To Rock (We Salute You)",0.99,1,0.99,1,Rock,47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-04-13 00:00:00",580,108,5,"Princess of the Dawn",0.99,1,0.99,1,Rock,47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-04-13 00:00:00",581,108,9,Snowballed,0.99,1,0.99,1,Rock,47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-04-13 00:00:00",582,108,13,"Night Of The Long Knives",0.99,1,0.99,1,Rock,47,"Lucas Mancini",Italy,5,"Steve Johnson"
"2022-04-16 00:00:00",583,109,19,"Problem Child",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",584,109,25,"Rag Doll",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",585,109,31,"Blind Man",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",586,109,37,"Livin' On The Edge",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",587,109,43,Forgiven,0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",588,109,49,"Wake Up",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",589,109,55,"I Can't Remember",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",590,109,61,"I Know Somethin (Bout You)",0.99,1,0.99,1,Rock,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-16 00:00:00",591,109,67,Ligia,0.99,1,0.99,2,Jazz,53,"Phil Hughes","United Kingdom",3,"Jane Peacock"
"2022-04-21 00:00:00",592,110,76,"Canta, Canta Mais",0.99,1,0.99,2,Jazz,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",593,110,85,Cochise,0.99,1,0.99,1,Rock,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",594,110,94,Hypnotize,0.99,1,0.99,1,Rock,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",595,110,103,"Drown Me Slowly",0.99,1,0.99,4,"Alternative & Punk",3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",596,110,112,"Long Tall Sally",0.99,1,0.99,5,"Rock And Roll",3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",597,110,121,"Good Golly Miss Molly",0.99,1,0.99,5,"Rock And Roll",3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",598,110,130,"Do what cha wanna",0.99,1,0.99,2,Jazz,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",599,110,139,A.N.D.R.O.T.A.Z.,0.99,1,0.99,3,Metal,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",600,110,148,"The Beginning...At Last",0.99,1,0.99,3,Metal,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",601,110,157,"Tomorrow's Dream",0.99,1,0.99,3,Metal,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",602,110,166,"Smoked Pork",0.99,1,0.99,4,"Alternative & Punk",3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",603,110,175,Voodoo,0.99,1,0.99,4,"Alternative & Punk",3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",604,110,184,"Chemical Wedding",0.99,1,0.99,3,Metal,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-21 00:00:00",605,110,193,Realword,0.99,1,0.99,3,Metal,3,"François Tremblay",Canada,3,"Jane Peacock"
"2022-04-29 00:00:00",606,111,207,Meditação,0.99,1,0.99,7,Latin,17,"Jack Smith",USA,5,"Steve Johnson"
"2022-05-12 00:00:00",607,112,208,Terra,0.99,1,0.99,7,Latin,18,"Michelle Brooks",USA,3,"Jane Peacock"
"2022-05-12 00:00:00",608,112,209,"Eclipse Oculto",0.99,1,0.99,7,Latin,18,"Michelle Brooks",USA,3,"Jane Peacock"
"2022-05-12 00:00:00",609,113,211,"Bem Devagar",0.99,1,0.99,7,Latin,20,"Dan Miller",USA,4,"Margaret Park"
"2022-05-12 00:00:00",610,113,213,Saudosismo,0.99,1,0.99,7,Latin,20,"Dan Miller",USA,4,"Margaret Park"
"2022-05-13 00:00:00",611,114,215,Sozinho,0.99,1,0.99,7,Latin,22,"Heather Leacock",USA,4,"Margaret Park"
"2022-05-13 00:00:00",612,114,217,Mel,0.99,1,0.99,7,Latin,22,"Heather Leacock",USA,4,"Margaret Park"
"2022-05-13 00:00:00",613,114,219,Odara,0.99,1,0.99,7,Latin,22,"Heather Leacock",USA,4,"Margaret Park"
"2022-05-13 00:00:00",614,114,221,"Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu",0.99,1,0.99,7,Latin,22,"Heather Leacock",USA,4,"Margaret Park"
"2022-05-14 00:00:00",615,115,225,"Sozinho (Caêdrum 'n' Bass)",0.99,1,0.99,7,Latin,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-05-14 00:00:00",616,115,229,"Samba De Orly",0.99,1,0.99,7,Latin,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-05-14 00:00:00",617,115,233,"O Que Será (À Flor Da Terra)",0.99,1,0.99,7,Latin,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-05-14 00:00:00",618,115,237,"Minha Historia",0.99,1,0.99,7,Latin,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-05-14 00:00:00",619,115,241,"Geni E O Zepelim",0.99,1,0.99,7,Latin,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-05-14 00:00:00",620,115,245,"Construção / Deus Lhe Pague",0.99,1,0.99,7,Latin,26,"Richard Cunningham",USA,4,"Margaret Park"
"2022-05-17 00:00:00",621,116,251,"Um Passeio No Mundo Livre",0.99,1,0.99,7,Latin,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",622,116,257,Manguetown,0.99,1,0.99,7,Latin,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",623,116,263,"Criança De Domingo",0.99,1,0.99,7,Latin,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",624,116,269,"Banditismo Por Uma Questa",0.99,1,0.99,7,Latin,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",625,116,275,"Da Lama Ao Caos",0.99,1,0.99,7,Latin,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",626,116,281,"Computadores Fazem Arte",0.99,1,0.99,7,Latin,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",627,116,287,Extra,0.99,1,0.99,8,Reggae,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",628,116,293,"Onde Você Mora?",0.99,1,0.99,8,Reggae,32,"Aaron Mitchell",Canada,4,"Margaret Park"
"2022-05-17 00:00:00",629,116,299,"Onde Você Mora?",0.99,1,0.99,8,Reggae,32,"Aaron Mitchell",Canada,4,"Margaret Park"
